workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,distanceFT,reps,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Pec Deck,85,,,,,10,false,false,false,1771247659683,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1771242075101,1771247671282,Pec Deck,55,,,,,9,false,false,false,1771247665322,,,,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Goblet Squat,30,,,,,10,false,false,false,1770811339981,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Goblet Squat,30,,,,,10,false,false,false,1770811522254,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Kettlebell Swing,30,,,,,12,false,false,false,1770811341092,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Kettlebell Swing,30,,,,,12,false,false,false,1770811341364,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Press,208,,,,,10,false,false,false,1770814731696,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Press,258,,,,,10,false,false,false,1770814731894,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Press,298,,,,,10,false,false,false,1770811977559,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Press,298,,,,,10,false,false,false,1770812157122,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Press,308,,,,,10,false,false,false,1770812651783,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1770812653475,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1770812868931,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1770817490391,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1770817883950,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Hip Adduction Machine,150,,,,,12,false,false,false,1770812976710,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Hip Adduction Machine,150,,,,,10,false,false,false,1770813286571,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Hip Adduction Machine,150,,,,,10,false,false,false,1770813505259,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Hip Abduction Machine,150,,,,,10,false,false,false,1770813506371,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Hip Abduction Machine,150,,,,,10,false,false,false,1770813675155,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Hip Abduction Machine,150,,,,,10,false,false,false,1770814115196,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Seated Leg Curl,55,,,,,12,false,false,false,1770814235032,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Seated Leg Curl,70,,,,,7,false,false,false,1770814246762,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Seated Leg Curl,70,,,,,8,false,false,false,1770814972599,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Seated Leg Curl,70,,,,,10,false,false,false,1770814522041,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Seated Leg Curl,15,,,,,10,false,false,false,1770815749553,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Seated Leg Curl,15,,,,,10,false,false,false,1770815750028,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Seated Leg Curl,15,,,,,10,false,false,false,1770815750338,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Extension,60,,,,,10,false,false,false,1770815249134,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Extension,60,,,,,12,false,false,false,1770815426180,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Extension,60,,,,,12,false,false,false,1770816126439,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Extension,15,,,,,10,false,false,false,1770815276062,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Extension,15,,,,,10,false,false,false,1770815705463,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Extension,15,,,,,10,false,false,false,1770816127472,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Extension,20,,,,,5,false,false,false,1770815603664,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Extension,25,,,,,8,false,false,false,1770815612328,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Leg Extension,25,,,,,5,false,false,false,1770816128349,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Standing Calf Raise,50,,,,,12,false,false,false,1770816765430,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Standing Calf Raise,57.5,,,,,12,false,false,false,1770816973422,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Standing Calf Raise,70,,,,,12,false,false,false,1770817139719,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Standing Calf Raise,70,,,,,13,false,false,false,1770817478555,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Machine Crunch,130,,,,,10,false,false,false,1770816255032,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Machine Crunch,130,,,,,10,false,false,false,1770816386999,,,10,9,6,7
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770811255394,1770817886808,Machine Crunch,130,,,,,12,false,false,false,1770816624321,,,10,9,6,7
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Assisted Pull-Up,,138,,70,,10,true,false,false,1770727961904,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Assisted Pull-Up,,138,,55,,10,true,false,false,1770728127519,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Assisted Pull-Up,,138,,40,,10,false,false,false,1770728356395,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Assisted Pull-Up,,138,,40,,8,false,false,false,1770728587387,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Assisted Pull-Up,,138,,40,,7,false,false,false,1770728800114,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Hammer Curl,22.5,,,,,10,false,false,false,1770728954725,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Hammer Curl,22.5,,,,,10,false,false,false,1770729256646,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Hammer Curl,22.5,,,,,12,false,false,false,1770729451681,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Dumbbell Shrug,40,,,,,12,false,false,false,1770729017438,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Dumbbell Shrug,40,,,,,10,false,false,false,1770729257996,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Face Pull,25,,,,,10,false,false,false,1770729633761,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Face Pull,25,,,,,10,false,false,false,1770729865975,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Face Pull,25,,,,,10,false,false,false,1770730277484,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Cable Lateral Raise,10,,,,,10,false,false,false,1770729867268,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Cable Lateral Raise,10,,,,,10,false,false,false,1770730087155,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Smith Machine Bent Over Row,80,,,,,10,false,false,false,1770730422379,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Smith Machine Bent Over Row,80,,,,,12,false,false,false,1770730616806,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Smith Machine Bent Over Row,80,,,,,12,false,false,false,1770730964063,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Machine Bicep Curl,65,,,,,10,false,false,false,1770730972142,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Machine Bicep Curl,65,,,,,9,false,false,false,1770731160307,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Machine Bicep Curl,60,,,,,8,false,false,false,1770731463999,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Captain’s Chair Leg Raises,,138,0,,,12,false,false,false,1770731471346,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Captain’s Chair Leg Raises,,138,0,,,12,false,false,false,1770731876574,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Reverse Machine Fly,70,,,,,10,false,false,false,1770731861016,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Reverse Machine Fly,75,,,,,10,false,false,false,1770732066444,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Reverse Machine Fly,75,,,,,10,false,false,false,1770732300046,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Machine Back Extension,145,,,,,12,false,false,false,1770732422909,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Machine Back Extension,145,,,,,12,false,false,false,1770732593977,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Machine Back Extension,160,,,,,12,false,false,false,1770732884648,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Machine Crunch,120,,,,,12,false,false,false,1770733015253,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Machine Crunch,120,,,,,12,false,false,false,1770733156530,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Machine Crunch,120,,,,,12,false,false,false,1770733545181,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Cable Close Grip Seated Row,85,,,,,10,false,false,false,1770733546338,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Cable Close Grip Seated Row,85,,,,,10,false,false,false,1770733736059,,,10,3,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770727958064,1770734014391,Cable Close Grip Seated Row,85,,,,,10,false,false,false,1770734009336,,,10,3,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Incline Machine Chest Press,80,,,,,10,true,false,false,1770640406974,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Incline Machine Chest Press,100,,,,,10,false,false,false,1770640498765,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Incline Machine Chest Press,120,,,,,6,false,false,false,1770640709530,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Incline Machine Chest Press,100,,,,,10,false,false,false,1770641048210,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Machine Tricep Press,120,,,,,10,false,false,false,1770641126829,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Machine Tricep Press,120,,,,,10,false,false,false,1770641291403,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Machine Tricep Press,120,,,,,10,false,false,false,1770641462066,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Pec Deck,80,,,,,12,false,false,false,1770642542785,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Pec Deck,85,,,,,10,false,false,false,1770642944598,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Pec Deck,80,,,,,10,false,false,false,1770642324313,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Machine Shoulder Press,40,,,,,10,false,false,false,1770641580176,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Machine Shoulder Press,40,,,,,12,false,false,false,1770641768109,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Machine Shoulder Press,55,,,,,7,false,false,false,1770641969896,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Tricep Pushdown With Rope,35,,,,,12,false,false,false,1770642948490,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Tricep Pushdown With Rope,35,,,,,12,false,false,false,1770643268338,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Tricep Pushdown With Rope,35,,,,,12,false,false,false,1770643322596,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Machine Chest Press,60,,,,,10,false,false,false,1770643656322,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Machine Chest Press,65,,,,,10,false,false,false,1770643844880,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770640379976,1770644224603,Machine Chest Press,65,,,,,10,false,false,false,1770644223351,,,,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Goblet Squat,30,,,,,10,false,false,false,1770207952793,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Goblet Squat,30,,,,,10,false,false,false,1770208227922,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Kettlebell Swing,30,,,,,12,false,false,false,1770207953508,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Kettlebell Swing,30,,,,,12,false,false,false,1770208227119,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Press,208,,,,,10,true,false,false,1770208849853,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Press,258,,,,,10,true,false,false,1770209121276,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Press,278,,,,,10,false,false,false,1770209251554,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Press,278,,,,,10,false,false,false,1770209505085,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Press,288,,,,,10,false,false,false,1770210153323,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1770210169727,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1770210410682,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Hip Adduction Machine,150,,,,,12,false,false,false,1770210554479,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Hip Adduction Machine,150,,,,,10,false,false,false,1770210761679,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Hip Adduction Machine,150,,,,,10,false,false,false,1770210960359,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Hip Abduction Machine,150,,,,,10,false,false,false,1770211131596,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Hip Abduction Machine,150,,,,,10,false,false,false,1770211582204,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Seated Leg Curl,10,,,,,10,true,false,false,1770211559646,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Seated Leg Curl,10,,,,,10,true,false,false,1770211856058,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Seated Leg Curl,10,,,,,10,true,false,false,1770212254840,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Seated Leg Curl,55,,,,,12,false,false,false,1770211559028,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Seated Leg Curl,55,,,,,10,false,false,false,1770211856649,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Seated Leg Curl,55,,,,,10,false,false,false,1770212255658,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Extension,10,,,,,15,true,false,false,1770212703276,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Extension,10,,,,,10,true,false,false,1770212958841,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Extension,10,,,,,10,true,false,false,1770213434485,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Extension,10,,,,,5,true,false,false,1770212722528,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Extension,10,,,,,5,true,false,false,1770212959657,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Extension,20,,,,,5,true,false,false,1770213435533,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Extension,40,,,,,10,false,false,false,1770212704684,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Extension,40,,,,,10,false,false,false,1770212960742,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Leg Extension,55,,,,,10,false,false,false,1770213437227,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Standing Calf Raise,50,,,,,10,false,false,false,1770212258474,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Standing Calf Raise,50,,,,,10,false,false,false,1770212455336,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Machine Crunch,120,,,,,10,false,false,false,1770208352511,,,10,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1770207538101,1770213445716,Machine Crunch,120,,,,,12,false,false,false,1770208592194,,,10,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Hammer Curl,22.5,,,,,10,false,false,false,1770120719605,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Hammer Curl,22.5,,,,,10,false,false,false,1770120945436,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Hammer Curl,22.5,,,,,12,false,false,false,1770121224714,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Dumbbell Shrug,40,,,,,12,false,false,false,1770120798085,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Dumbbell Shrug,40,,,,,10,false,false,false,1770121010641,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Dumbbell Shrug,40,,,,,10,false,false,false,1770121297682,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Assisted Pull-Up,,138,,70,,10,true,false,false,1770122176232,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Assisted Pull-Up,,138,,55,,10,false,false,false,1770122385539,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Assisted Pull-Up,,138,,47.5,,10,false,false,false,1770122621034,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Assisted Pull-Up,,138,,47.5,,8,false,false,false,1770122873699,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Assisted Pull-Up,,138,,47.5,,10,false,false,false,1770123222533,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Machine Bicep Curl,60,,,,,12,false,false,false,1770121457183,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Machine Bicep Curl,60,,,,,12,false,false,false,1770121643364,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Machine Bicep Curl,60,,,,,12,false,false,false,1770122173722,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Cable Lateral Raise,10,,,,,10,false,false,false,1770123499100,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Cable Lateral Raise,10,,,,,10,false,false,false,1770123675442,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Cable Lateral Raise,10,,,,,10,false,false,false,1770123889127,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Reverse Machine Fly,70,,,,,10,false,false,false,1770124623570,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Reverse Machine Fly,70,,,,,10,false,false,false,1770124802034,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Reverse Machine Fly,70,,,,,10,false,false,false,1770124802510,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Smith Machine Bent Over Row,75,,,,,12,false,false,false,1770124998392,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Smith Machine Bent Over Row,75,,,,,10,false,false,false,1770125188954,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Smith Machine Bent Over Row,75,,,,,10,false,false,false,1770125366317,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Captain’s Chair Leg Raises,,138,0,,,15,false,false,false,1770125948438,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Captain’s Chair Leg Raises,,138,0,,,15,false,false,false,1770126340401,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Cable Close Grip Seated Row,85,,,,,10,false,false,false,1770126341391,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Cable Close Grip Seated Row,85,,,,,10,false,false,false,1770126546876,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Cable Close Grip Seated Row,85,,,,,9,false,false,false,1770126762764,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Machine Crunch,120,,,,,12,false,false,false,1770125545187,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Machine Crunch,115,,,,,12,false,false,false,1770125857598,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Machine Back Extension,140,,,,,12,false,false,false,1770126948846,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Machine Back Extension,140,,,,,12,false,false,false,1770127136344,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Machine Back Extension,140,,,,,12,false,false,false,1770127413765,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Incline Dumbbell Curl,25,,,,,10,false,false,false,1770124362746,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Incline Dumbbell Curl,25,,,,,10,false,false,false,1770124617434,,,8,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1770120608337,1770127415086,Incline Dumbbell Curl,25,,,,,10,false,false,false,1770124617775,,,8,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Incline Machine Chest Press,80,,,,,10,true,false,false,1770035418433,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Incline Machine Chest Press,100,,,,,12,false,false,false,1770035624959,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Incline Machine Chest Press,100,,,,,12,false,false,false,1770035824079,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Incline Machine Chest Press,100,,,,,10,false,false,false,1770036105421,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Machine Tricep Press,115,,,,,10,false,false,false,1770038983105,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Machine Tricep Press,115,,,,,12,false,false,false,1770039173320,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Machine Tricep Press,115,,,,,12,false,false,false,1770039382351,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Face Pull,25,,,,,10,false,false,false,1770036795297,,,8,8,,8
